Block,TestName,PValue,Pass
3,nist::non_overlapping_template,0.600526318492,PASS
3,nist::non_overlapping_template,0.005679139272,FAIL
3,nist::non_overlapping_template,0.779577643924,PASS
3,nist::non_overlapping_template,0.015542145886,PASS
3,nist::non_overlapping_template,0.069552562316,PASS
3,nist::non_overlapping_template,0.099987599200,PASS
3,nist::non_overlapping_template,0.598223561292,PASS
3,nist::non_overlapping_template,0.603705674826,PASS
3,nist::non_overlapping_template,0.240148617974,PASS
3,nist::non_overlapping_template,0.256723984536,PASS
3,nist::non_overlapping_template,0.500586273143,PASS
3,nist::non_overlapping_template,0.468435828544,PASS
3,nist::non_overlapping_template,0.909354125398,PASS
3,nist::non_overlapping_template,0.310243405067,PASS
3,nist::non_overlapping_template,0.515355230344,PASS
3,nist::non_overlapping_template,0.653644984442,PASS
3,nist::non_overlapping_template,0.306636536264,PASS
3,nist::non_overlapping_template,0.193940924672,PASS
3,nist::non_overlapping_template,0.564815886469,PASS
3,nist::non_overlapping_template,0.246657082976,PASS
3,nist::non_overlapping_template,0.664286649084,PASS
3,nist::non_overlapping_template,0.962348828953,PASS
3,nist::non_overlapping_template,0.673399288869,PASS
3,nist::non_overlapping_template,0.247626958086,PASS
3,nist::non_overlapping_template,0.288342535110,PASS
3,nist::non_overlapping_template,0.346851033333,PASS
3,nist::non_overlapping_template,0.546996539584,PASS
3,nist::non_overlapping_template,0.569620754515,PASS
3,nist::non_overlapping_template,0.392059977832,PASS
3,nist::non_overlapping_template,0.145834377526,PASS
3,nist::non_overlapping_template,0.313674751863,PASS
3,nist::non_overlapping_template,0.094133665972,PASS
3,nist::non_overlapping_template,0.276625643915,PASS
3,nist::non_overlapping_template,0.627692013925,PASS
3,nist::serial_delta1,0.938094527302,PASS
3,nist::serial_delta2,0.879321776669,PASS
3,maurer::universal_l06,0.585420027550,PASS
3,maurer::universal_l07,0.848441178896,PASS
3,maurer::universal_l08,0.751612162979,PASS
3,maurer::universal_l09,0.284702493118,PASS
3,maurer::universal_l10,0.859625053188,PASS
