Block,TestName,PValue,Pass
3,nist::non_overlapping_template,0.103463237876,PASS
3,nist::non_overlapping_template,0.458677156910,PASS
3,nist::non_overlapping_template,0.517010527290,PASS
3,nist::non_overlapping_template,0.393898562082,PASS
3,nist::non_overlapping_template,0.157807155368,PASS
3,nist::non_overlapping_template,0.381823089255,PASS
3,nist::non_overlapping_template,0.634044134543,PASS
3,nist::non_overlapping_template,0.125521825312,PASS
3,nist::non_overlapping_template,0.664452676802,PASS
3,nist::non_overlapping_template,0.922561199709,PASS
3,nist::non_overlapping_template,0.237386264641,PASS
3,nist::non_overlapping_template,0.501186092806,PASS
3,nist::non_overlapping_template,0.124345968432,PASS
3,nist::non_overlapping_template,0.254923037529,PASS
3,nist::non_overlapping_template,0.820240023074,PASS
3,nist::non_overlapping_template,0.650483159701,PASS
3,nist::non_overlapping_template,0.384499345872,PASS
3,nist::non_overlapping_template,0.855214547205,PASS
3,nist::non_overlapping_template,0.171975240128,PASS
3,nist::non_overlapping_template,0.635382710562,PASS
3,nist::non_overlapping_template,0.051027139581,PASS
3,nist::non_overlapping_template,0.762059529249,PASS
3,nist::non_overlapping_template,0.900468296329,PASS
3,nist::non_overlapping_template,0.054998681947,PASS
3,nist::non_overlapping_template,0.933196833967,PASS
3,nist::non_overlapping_template,0.814531720525,PASS
3,nist::non_overlapping_template,0.064693473211,PASS
3,nist::non_overlapping_template,0.915384718080,PASS
3,nist::non_overlapping_template,0.133520591027,PASS
3,nist::non_overlapping_template,0.814898665939,PASS
3,nist::non_overlapping_template,0.111213927502,PASS
3,nist::non_overlapping_template,0.632203074151,PASS
3,nist::serial_delta1,0.666711549354,PASS
3,nist::serial_delta2,0.310245010845,PASS
3,maurer::universal_l06,0.509327156899,PASS
3,maurer::universal_l07,0.406436192023,PASS
3,maurer::universal_l08,0.095648061377,PASS
3,maurer::universal_l09,0.362828923720,PASS
3,maurer::universal_l10,0.000155630535,FAIL
